Designator,Mid X,Mid Y,Rotation,Layer
C1,137.5,-67.0,0.0,top
C2,132.15,-65.65,0.0,top
C3,132.25,-56.45,0.0,top
J1,139.325,-60.0,0.0,top
J2,122.0275,-61.195,270.0,top
J3,130.25,-73.5,90.0,top
U1,139.9625,-64.75,270.0,top
U2,132.15,-61.05,180.0,top
